id,name,name_en,description,one_liner,edinet_code,created_at,updated_at
2638,ジーイエット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2639,梅の花グループ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2640,ユナイテッドアローズ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2641,進和,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2642,エスケイジャパン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2643,ダイトロン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2644,テイツー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2645,ハイデイ日高,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2646,シークス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2647,オーエムツーネットワーク,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2648,京都きもの友禅ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2649,コロワイド,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2650,田中商事,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2651,うかい,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2652,ＮａＩＴＯ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2653,グローバルダイニング,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2654,オーハシテクニカ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2655,壱番屋,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2656,星医療酸器,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2657,ハンズマン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2658,白銅,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2659,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2660,トップカルチャー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2661,ダイイチ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2662,ＰＬＡＮＴ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2663,スギホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2664,オーウエル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2665,ダイコー通産,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2666,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2667,ヤシマキザイ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2668,あさくま,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2669,薬王堂ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2670,レオクラン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2671,浜木綿,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2672,ダブルエー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2673,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2674,ひとまいる,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2675,ミクリード,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2676,コパ・コーポレーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2677,アースインフィニティ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2678,いつも,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2679,交換できるくん,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2680,アイスコ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2681,島津製作所,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2682,ＪＭＳ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2683,プレシジョン・システム・サイエンス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2684,クボテック,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2685,助川電気工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2686,シグマ光機,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2687,長野計器,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2688,ナカニシ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2689,ブイ・テクノロジー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2690,東京衡機,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2691,東京計器,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2692,国際計測器,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2693,愛知時計電機,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2694,インターアクション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2695,黒田精工,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2696,オーバル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2697,東京精密,ACCRETECH (Tokyo Seimitsu),ウェハプローバ世界首位。ダイシング・研削など後工程装置と、三次元座標測定機の精密計測の二本柱。HBM・チップレット化でウェハレベルテスト工程が増える構造変化の受益者。,半導体を切り分ける前に、ウェハのまま検査するための装置『プローバ』で世界首位。テスタ（アドバンテスト）とセットで使われる装置で、AI 半導体のテスト強化の恩恵を受ける。精密測定機器も手がける。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2698,マニー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2699,ニコン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2700,オリンパス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2701,理研計器,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2702,ＳＣＲＥＥＮホールディングス,SCREEN Holdings,枚葉式洗浄装置で世界シェア圧倒的（50% 超）。先端ノード（5nm 以下）洗浄工程増加で構造受益。TEL／AMAT に比べ PER 低位。,半導体を作る工程の中で『洗浄』装置を作る世界トップ企業（シェア 50% 超）。前工程装置の中では PER が低く割安に見えるが、印刷・液晶など非半導体事業の存在が連結評価を押し下げている可能性。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2703,タムロン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2704,ＨＯＹＡ,HOYA,EUV マスクブランクスでほぼ独占、HDD 用ガラス基板でも世界首位。メガネレンズ・コンタクト・内視鏡のライフケア事業が利益の安定基盤。『半導体×ヘルスケア』の二刀流ポートフォリオ。,半導体の設計図の『原版（マスクブランクス）』でほぼ独占。その一方でメガネレンズやコンタクトレンズでも世界大手という、ハイテクと生活用品の二刀流企業。安定と成長を 1 社で併せ持つ。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2705,シード,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2706,ノーリツ鋼機,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2707,Ａ＆Ｄホロンホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2708,岡本硝子,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2709,朝日インテック,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2710,メディキット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2711,キヤノン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2712,リコー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2713,ＩＭＶ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2714,シチズン時計,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2715,リズム,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2716,日本精密,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2717,ジャパン・ティッシュエンジニアリング,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2718,大研医器,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2719,セルシード,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2720,スリー・ディー・マトリックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2721,ＣＹＢＥＲＤＹＮＥ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2722,メニコン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2723,平山ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2724,シンシア,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2725,ドリームベッド,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2726,コラントッテ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2727,イメージ・マジック,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2728,イーディーピー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2729,ＫＹＯＲＩＴＳＵ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2730,アミファ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2731,ブシロード,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2732,ビーアンドピー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2733,プリントネット,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2734,ＭＴＧ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2735,幸和製作所,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2736,シー・エス・ランバー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2737,壽屋,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2738,クロスフォー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2739,中本パックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2740,クレステック,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2741,プラッツ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2742,日本創発グループ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2743,東京ボード工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2744,トランザクション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2745,粧美堂,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2746,ニホンフラッシュ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2747,前田工繊,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2748,永大産業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2749,アートネイチャー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2750,フルヤ金属,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2751,オービス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2752,ウイルコホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2753,バンダイナムコホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2754,アイフィスジャパン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2755,アビックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2756,アールシーコア,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2757,ＳＨＯＥＩ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2758,フランスベッドホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2759,遠藤製作所,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2760,マーベラス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2761,パイロットコーポレーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2762,グラファイトデザイン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2763,スターツ出版,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2764,総合商研,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2765,カワセコンピュータサプライ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2766,萩原工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2767,セキ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2768,アルメディオ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2769,エイベックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2770,平賀,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2771,フジシールインターナショナル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2772,ピープル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2773,タカラトミー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2774,広済堂ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2775,フクビ化学工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2776,エステールホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2777,レック,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2778,竹田ｉＰホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2779,永大化工,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2780,光・彩,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2781,ノダ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2782,サンメッセ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2783,タカノ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2784,ヤマト　モビリティ　＆　Ｍｆｇ．,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2785,南海プライウッド,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2786,三光合成,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2787,プロネクサス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2788,セブン工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2789,ホクシン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2790,ウッドワン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2791,マツモト,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2792,ソノコム,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2793,ヨネックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2794,きもと,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2795,ＴＯＰＰＡＮホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2796,大日本印刷,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2797,共同印刷,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2798,ＮＩＳＳＨＡ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2799,光村印刷,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2800,ＺＡＣＲＯＳ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2801,ヴィア・ホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2802,野崎印刷紙業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2803,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2804,三光産業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2805,ムトー精工,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2806,旭化学工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2807,未来工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2808,ニッピ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2809,アシックス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2810,ツツミ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2811,リーガルコーポレーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2812,研創,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2813,ウェーブロックホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2814,ＪＳＰ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2815,ニチハ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2816,ローランド,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2817,光陽社,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2818,エフピコ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2819,小松ウオール工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2820,ヤマハ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2821,河合楽器製作所,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2822,菊水化学工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2823,クリナップ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2824,ピジョン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2825,フジコピアン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2826,キングジム,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2827,興研,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2828,象印マホービン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2829,リンテック,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2830,信越ポリマー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2831,東リ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2832,イトーキ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2833,任天堂,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2834,リヒトラブ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2835,三菱鉛筆,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2836,松風,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2837,重松製作所,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2838,タカラスタンダード,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2839,ミロク,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2840,コクヨ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2841,ネポン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2842,日本アイ・エス・ケイ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2843,ナカバヤシ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2844,ニフコ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2845,立川ブラインド工業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2846,グローブライド,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2847,マミヤ・オーピー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2848,セーラー万年筆,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2849,オカムラ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2850,バルカー,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2851,くろがね工作所,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2852,ＭＵＴＯＨホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2853,伊藤忠商事,Itochu Corporation,5 大商社で非資源比率が最も高い（80% 超）、繊維・ファミリーマート・住生活・情報金融に強い。ROE 17.8% は商社業界トップで、安定収益型『非資源モデル』の代表。,非資源領域に強い総合商社。ファミリーマート（保有 50% 超）・繊維・住生活など消費者接点が多く、資源価格変動の影響が小さい。ROE 17.8% は 5 大商社トップ。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2854,丸紅,Marubeni Corporation,食料（穀物・水産）・電力・農業（北米肥料）・金属に強い。穀物トレーディングは Gavilon 買収（2013）で世界トップクラス。電力 IPP（独立系発電事業者）として世界 1.2 万 MW 規模。,食料・電力に強い 5 大商社。穀物トレーディングは Gavilon 買収（2013）で世界 3 位級、米国農業ビジネスに深く関与。北米事業比率の高さが特徴。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2855,スクロール,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2856,ユアサ・フナショク,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2857,高島,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2858,ヨンドシーホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2859,三陽商会,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2860,長瀬産業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2861,ナイガイ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2862,蝶理,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2863,豊田通商,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2864,オンワードホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2865,三共生興,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2866,兼松,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2867,美津濃,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2868,ＤＡＩＫＯ　ＸＴＥＣＨ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2869,ツカモトコーポレーション,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2870,ルックホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2871,中央魚類,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2872,三井物産,Mitsui & Co.,鉄鉱石（VALE・BHP 持分）・LNG・モビリティ・ヘルスケアに強い 5 大商社。資源比率が比較的高く、鉄鉱石市況に業績が敏感。インド・東南アジアのインフラ事業を拡大中。,鉄鉱石・LNG が稼ぎ頭の総合商社。資源価格の感応度が 5 大商社で最も高い。バフェット投資先、配当 4.0% で『安定配当株』として個人投資家からも人気。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2873,日本紙パルプ商事,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2874,東京エレクトロン,Tokyo Electron,半導体製造装置（前工程）大手。コータ／デベロッパで圧倒的世界シェア、エッチング・成膜でも世界 2 位級。EUV 普及・GAA 構造移行・先端パッケージ拡大で構造的追い風。,半導体を作る『装置』を作っている世界トップ企業の一つ。AI 半導体・スマホ・自動車向け半導体すべての製造工場に装置を納めており、業績は半導体投資のサイクルで大きく上下する。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2875,カメイ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2876,築地魚市場,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2877,東京ソワール,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2878,ＯＵＧホールディングス,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2879,スターゼン,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2880,横浜丸魚,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2881,丸藤シートパイル,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2882,セイコーグループ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2883,山善,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2884,椿本興業,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2885,住友商事,Sumitomo Corporation,5 大商社で時価総額最小、銅・銀・モリブデン等の金属資源と輸送機・建機・メディア（J:COM）に強い。マダガスカル Ambatovy ニッケル事業の損失が過去に重し。ROE 8.8% は 5 大商社で最低水準。,5 大商社の中で時価総額最小。金属資源・建機・メディアに強み。過去のニッケル事業損失で ROE が他社より低いが、配当 4.5% は安定的。,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2886,ＢＩＰＲＯＧＹ,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
2887,内田洋行,,,,,2026-06-14T03:21:09.272Z,2026-06-14T03:21:09.272Z
